Sort,Complexity,Time
MergeSort,22,54200
MergeSort,23,107900
MergeSort,24,68100
MergeSort,25,11200
MergeSort,26,17200
MergeSort,27,25500
MergeSort,28,19400
MergeSort,29,18200
MergeSort,370,111800
MergeSort,371,118100
MergeSort,372,89900
MergeSort,373,100900
MergeSort,374,117300
MergeSort,375,102100
MergeSort,376,114500
MergeSort,377,103400
MergeSort,378,136600
MergeSort,379,122900
MergeSort,30,68600
MergeSort,31,14500
MergeSort,32,19400
MergeSort,33,12200
MergeSort,34,13600
MergeSort,35,16400
MergeSort,36,28500
MergeSort,37,29400
MergeSort,38,18700
MergeSort,39,21900
MergeSort,380,123000
MergeSort,381,112400
MergeSort,382,93000
MergeSort,383,119300
MergeSort,384,93100
MergeSort,385,141900
MergeSort,386,109100
MergeSort,387,127700
MergeSort,388,151300
MergeSort,389,127600
MergeSort,40,36000
MergeSort,41,29300
MergeSort,42,16400
MergeSort,43,30300
MergeSort,44,37700
MergeSort,45,23400
MergeSort,46,23300
MergeSort,47,30800
MergeSort,48,50800
MergeSort,49,29500
MergeSort,2909,884500
MergeSort,390,104400
MergeSort,391,120700
MergeSort,392,124400
MergeSort,393,150800
MergeSort,394,146800
MergeSort,395,97500
MergeSort,396,126200
MergeSort,2900,1171600
MergeSort,397,97300
MergeSort,398,126100
MergeSort,399,103800
MergeSort,2908,1274800
MergeSort,2907,1075500
MergeSort,2906,984000
MergeSort,50,33800
MergeSort,2905,919100
MergeSort,51,23600
MergeSort,2904,918400
MergeSort,52,23400
MergeSort,2903,952800
MergeSort,53,35500
MergeSort,2902,938600
MergeSort,54,28000
MergeSort,2901,929600
MergeSort,55,43000
MergeSort,56,30000
MergeSort,57,27100
MergeSort,58,66300
MergeSort,59,33800
MergeSort,2911,1223000
MergeSort,2910,1010700
MergeSort,2919,1441900
MergeSort,2918,1441300
MergeSort,60,301100
MergeSort,2917,1203500
MergeSort,61,196900
MergeSort,2916,879400
MergeSort,62,124900
MergeSort,2915,902200
MergeSort,63,491500
MergeSort,2914,1137100
MergeSort,64,135300
MergeSort,2913,1063600
MergeSort,65,339800
MergeSort,2912,904500
MergeSort,66,197600
MergeSort,67,130900
MergeSort,68,177100
MergeSort,69,358300
MergeSort,2922,1089400
MergeSort,2921,861900
MergeSort,2920,1262600
MergeSort,70,171100
MergeSort,2929,934400
MergeSort,71,328500
MergeSort,2928,901800
MergeSort,72,117500
MergeSort,2927,1256500
MergeSort,73,361700
MergeSort,2926,870000
MergeSort,74,176400
MergeSort,2925,951400
MergeSort,75,159100
MergeSort,2924,906000
MergeSort,76,165900
MergeSort,2923,858600
MergeSort,77,52500
MergeSort,78,36000
MergeSort,79,31700
MergeSort,1602,462600
MergeSort,2933,1230700
MergeSort,1601,620700
MergeSort,2932,1061900
MergeSort,1600,459200
MergeSort,2931,906100
MergeSort,2930,1071000
MergeSort,80,86100
MergeSort,81,97000
MergeSort,1609,498000
MergeSort,82,26900
MergeSort,1608,679500
MergeSort,2939,1088500
MergeSort,83,35700
MergeSort,1607,466200
MergeSort,2938,877500
MergeSort,84,26900
MergeSort,1606,490600
MergeSort,2937,893000
MergeSort,85,219800
MergeSort,1605,508700
MergeSort,2936,878900
MergeSort,86,36300
MergeSort,1604,494900
MergeSort,2935,1002000
MergeSort,87,34200
MergeSort,1603,626300
MergeSort,2934,909800
MergeSort,88,46600
MergeSort,89,36100
MergeSort,1613,762600
MergeSort,2944,1100000
MergeSort,1612,554400
MergeSort,2943,907800
MergeSort,1611,682500
MergeSort,2942,1287700
MergeSort,1610,568700
MergeSort,2941,938800
MergeSort,2940,871500
MergeSort,90,33700
MergeSort,91,30400
MergeSort,92,33200
MergeSort,93,28400
MergeSort,1619,634000
MergeSort,94,26600
MergeSort,1618,698900
MergeSort,2949,1014200
MergeSort,95,37400
MergeSort,1617,683800
MergeSort,2948,1097100
MergeSort,96,48100
MergeSort,1616,607600
MergeSort,2947,1333100
MergeSort,97,35600
MergeSort,1615,577800
MergeSort,2946,904700
MergeSort,98,29200
MergeSort,1614,698100
MergeSort,2945,1177600
MergeSort,99,41200
MergeSort,1624,1186600
MergeSort,2955,947800
MergeSort,1623,689100
MergeSort,2954,928900
MergeSort,1622,623300
MergeSort,2953,902400
MergeSort,1621,661900
MergeSort,2952,872300
MergeSort,1620,708000
MergeSort,2951,1023000
MergeSort,2950,1886000
MergeSort,1629,552200
MergeSort,1628,641600
MergeSort,2959,971800
MergeSort,1627,590900
MergeSort,2958,1046700
MergeSort,1626,558800
MergeSort,2957,1028000
MergeSort,1625,535700
MergeSort,2956,1078000
MergeSort,1635,476500
MergeSort,2966,959700
MergeSort,1634,671900
MergeSort,2965,907900
MergeSort,1633,639200
MergeSort,2964,1001500
MergeSort,1632,607000
MergeSort,2963,1012100
MergeSort,1631,616000
MergeSort,2962,1152300
MergeSort,1630,453700
MergeSort,2961,1165800
MergeSort,2960,987900
MergeSort,1639,592300
MergeSort,1638,475600
MergeSort,2969,886200
MergeSort,1637,462800
MergeSort,2968,1255200
MergeSort,1636,476000
MergeSort,2967,979000
MergeSort,2980,919900
MergeSort,1646,782400
MergeSort,2977,1091500
MergeSort,1645,811000
MergeSort,2976,978400
MergeSort,1644,549800
MergeSort,2975,1156700
MergeSort,1643,672000
MergeSort,2974,1161500
MergeSort,1642,515300
MergeSort,2973,1121200
MergeSort,1641,568100
MergeSort,2972,1266500
MergeSort,1640,690800
MergeSort,2971,932300
MergeSort,2970,1079100
MergeSort,1649,934200
MergeSort,1648,557700
MergeSort,2979,901400
MergeSort,1647,911900
MergeSort,2978,929200
MergeSort,1660,588600
MergeSort,2991,1327000
MergeSort,2990,985400
MergeSort,1657,529700
MergeSort,2504,812200
MergeSort,2988,1092800
MergeSort,1656,495600
MergeSort,2503,788700
MergeSort,2987,948400
MergeSort,1655,951100
MergeSort,2502,1033100
MergeSort,2986,1126500
MergeSort,1654,775600
MergeSort,2501,895600
MergeSort,2985,903700
MergeSort,1653,461300
MergeSort,2500,941200
MergeSort,2984,898300
MergeSort,1652,727400
MergeSort,2983,1213400
MergeSort,1651,763100
MergeSort,2982,992500
MergeSort,1650,698200
MergeSort,2981,993500
MergeSort,2509,1084900
MergeSort,2508,753000
MergeSort,2507,1101700
MergeSort,1659,770500
MergeSort,2506,722900
MergeSort,1658,694000
MergeSort,2505,789900
MergeSort,2989,963300
MergeSort,1671,755600
MergeSort,1670,546000
MergeSort,1668,483700
MergeSort,2515,1063900
MergeSort,2999,1722400
MergeSort,1667,669600
MergeSort,2514,727600
MergeSort,2998,1361000
MergeSort,1666,802400
MergeSort,2513,934300
MergeSort,2997,1305100
MergeSort,1665,825600
MergeSort,2512,764900
MergeSort,2996,941700
MergeSort,1664,546100
MergeSort,2511,800200
MergeSort,2995,1655000
MergeSort,1663,537700
MergeSort,2510,1007900
MergeSort,2994,949300
MergeSort,1662,642800
MergeSort,2993,908300
MergeSort,1661,667100
MergeSort,2992,1075900
MergeSort,2519,927400
MergeSort,2518,725300
MergeSort,2517,884000
MergeSort,1669,510800
MergeSort,2516,730300
MergeSort,1682,685300
MergeSort,1681,699600
MergeSort,1680,542300
MergeSort,1679,693600
MergeSort,2526,891000
MergeSort,1678,606500
MergeSort,2525,751200
MergeSort,1677,469600
MergeSort,2524,885300
MergeSort,1676,568800
MergeSort,2523,1076700
MergeSort,1675,531700
MergeSort,2522,788800
MergeSort,1674,466700
MergeSort,2521,828900
MergeSort,1673,471500
MergeSort,2520,852000
MergeSort,1672,514200
MergeSort,2529,940700
MergeSort,2528,858200
MergeSort,2527,938600
MergeSort,1693,832900
MergeSort,2540,1041900
MergeSort,1692,884400
MergeSort,1691,492800
MergeSort,1690,698200
MergeSort,1206,537600
MergeSort,2537,866300
MergeSort,1205,425600
MergeSort,1689,672100
MergeSort,2536,778200
MergeSort,1204,482000
MergeSort,1688,531900
MergeSort,2535,770600
MergeSort,1203,499700
MergeSort,1687,707200
MergeSort,2534,739300
MergeSort,1202,559600
MergeSort,1686,628200
MergeSort,2533,753600
MergeSort,1201,540000
MergeSort,1685,709800
MergeSort,2532,726300
MergeSort,1200,435000
MergeSort,1684,577000
MergeSort,2531,779300
MergeSort,1683,633900
MergeSort,2530,731300
MergeSort,1209,408400
MergeSort,1208,419900
MergeSort,2539,755500
MergeSort,1207,377100
MergeSort,2538,730700
MergeSort,1220,534600
MergeSort,2551,963400
MergeSort,2550,757200
MergeSort,1217,492900
MergeSort,2548,798600
MergeSort,1216,499300
MergeSort,2547,1042600
MergeSort,1215,381000
MergeSort,1699,675700
MergeSort,2546,1004600
MergeSort,1214,518600
MergeSort,1698,479200
MergeSort,2545,850400
MergeSort,1213,519900
MergeSort,1697,497400
MergeSort,2544,732900
MergeSort,1212,518500
MergeSort,1696,559600
MergeSort,2543,890100
MergeSort,1211,402800
MergeSort,1695,503900
MergeSort,2542,1023500
MergeSort,1210,505900
MergeSort,1694,520000
MergeSort,2541,903500
MergeSort,1219,411800
MergeSort,1218,622200
MergeSort,2549,855400
MergeSort,1231,550600
MergeSort,2562,1081200
MergeSort,1230,379500
MergeSort,2561,804100
MergeSort,2560,832500
MergeSort,1228,481700
MergeSort,2559,755000
MergeSort,1227,511400
MergeSort,2558,1022800
MergeSort,1226,409100
MergeSort,2557,903600
MergeSort,1225,480500
MergeSort,2556,1007200
MergeSort,1224,382100
MergeSort,2555,838100
MergeSort,1223,564800
MergeSort,2554,829000
MergeSort,1222,476600
MergeSort,2553,923500
MergeSort,1221,484900
MergeSort,2552,760800
MergeSort,800,237300
MergeSort,801,264300
MergeSort,802,301300
MergeSort,803,255400
MergeSort,804,307300
MergeSort,805,297400
MergeSort,806,301400
MergeSort,807,286300
MergeSort,1229,494600
MergeSort,808,309800
MergeSort,809,341200
MergeSort,1242,559500
MergeSort,2573,844000
MergeSort,1241,405100
MergeSort,2572,904100
MergeSort,1240,470100
MergeSort,2571,814900
MergeSort,2570,742200
MergeSort,1239,334400
MergeSort,1238,362700
MergeSort,2569,877700
MergeSort,1237,497300
MergeSort,2568,1014400
MergeSort,1236,452500
MergeSort,2567,1134300
MergeSort,1235,396500
MergeSort,2566,735600
MergeSort,1234,397800
MergeSort,2565,884700
MergeSort,1233,615900
MergeSort,2564,832100
MergeSort,810,355800
MergeSort,1232,517700
MergeSort,2563,871400
MergeSort,811,384800
MergeSort,812,235300
MergeSort,813,239400
MergeSort,814,303800
MergeSort,815,268700
MergeSort,816,465200
MergeSort,817,307100
MergeSort,818,315200
MergeSort,819,287000
MergeSort,1253,476900
MergeSort,2100,729600
MergeSort,2584,763300
MergeSort,1252,348000
MergeSort,2583,1919400
MergeSort,1251,401800
MergeSort,2582,772800
MergeSort,1250,428700
MergeSort,2581,759000
MergeSort,2580,1110000
MergeSort,1249,463000
MergeSort,1248,476800
MergeSort,2579,1130900
MergeSort,1247,474500
MergeSort,2578,855500
MergeSort,1246,395000
MergeSort,2577,827500
MergeSort,1245,335800
MergeSort,2576,806600
MergeSort,820,304200
MergeSort,1244,386400
MergeSort,2575,1020700
MergeSort,821,320300
MergeSort,1243,414900
MergeSort,2574,969100
MergeSort,822,301600
MergeSort,823,260600
MergeSort,824,243200
MergeSort,825,333800
MergeSort,826,284400
MergeSort,827,324000
MergeSort,828,259400
MergeSort,829,351400
MergeSort,1264,424600
MergeSort,2111,594600
MergeSort,2595,874000
MergeSort,1263,513600
MergeSort,2110,830900
MergeSort,2594,782200
MergeSort,1262,501400
MergeSort,2593,855400
MergeSort,1261,439500
MergeSort,2592,903000
MergeSort,1260,403900
MergeSort,2591,970300
MergeSort,2590,860900
MergeSort,2108,594200
MergeSort,2107,641000
MergeSort,1259,537500
MergeSort,2106,730200
MergeSort,1258,374800
MergeSort,2105,754800
MergeSort,2589,909300
MergeSort,1257,407900
MergeSort,2104,825300
MergeSort,2588,854700
MergeSort,830,263000
MergeSort,1256,428200
MergeSort,2103,655900
MergeSort,2587,874400
MergeSort,831,244200
MergeSort,1255,423800
MergeSort,2102,697400
MergeSort,2586,821000
MergeSort,832,352300
MergeSort,1254,527000
MergeSort,2101,755800
MergeSort,2585,929500
MergeSort,833,265700
MergeSort,834,282300
MergeSort,835,244000
MergeSort,836,324400
MergeSort,837,317800
MergeSort,838,314000
MergeSort,839,323400
MergeSort,2109,761300
MergeSort,1275,480000
MergeSort,2122,885000
MergeSort,1274,399200
MergeSort,2121,908300
MergeSort,1273,385300
MergeSort,2120,614800
MergeSort,1272,371700
MergeSort,1271,567900
MergeSort,1270,579200
MergeSort,2119,927800
MergeSort,2118,954800
MergeSort,2117,890800
MergeSort,1269,521100
MergeSort,2116,618800
MergeSort,840,246400
MergeSort,1268,465500
MergeSort,2115,598800
MergeSort,2599,758900
MergeSort,841,307400
MergeSort,1267,473200
MergeSort,2114,835800
MergeSort,2598,1011900
MergeSort,842,413800
MergeSort,1266,443900
MergeSort,2113,865600
MergeSort,2597,1058400
MergeSort,843,251300
MergeSort,1265,465000
MergeSort,2112,739800
MergeSort,2596,1252800
MergeSort,844,299800
MergeSort,845,304100
MergeSort,846,246800
MergeSort,847,281000
MergeSort,848,321900
MergeSort,849,252600
MergeSort,1286,380900
MergeSort,2133,890100
MergeSort,1285,462800
MergeSort,2132,759000
MergeSort,1284,555800
MergeSort,2131,711400
MergeSort,1283,348600
MergeSort,2130,646700
MergeSort,1282,509100
MergeSort,1281,509200
MergeSort,1280,393200
MergeSort,2129,747300
MergeSort,2128,606600
MergeSort,850,267600
MergeSort,2127,703100
MergeSort,851,289500
MergeSort,1279,526600
MergeSort,2126,1013300
MergeSort,852,251500
MergeSort,1278,500200
MergeSort,2125,745300
MergeSort,853,344300
MergeSort,1277,555600
MergeSort,2124,857200
MergeSort,854,482700
MergeSort,1276,391500
MergeSort,2123,807200
MergeSort,855,387300
MergeSort,856,452900
MergeSort,857,260800
MergeSort,858,323200
MergeSort,859,362900
MergeSort,1297,368300
MergeSort,2144,865000
MergeSort,1296,372700
MergeSort,2143,649000
MergeSort,1295,663300
MergeSort,2142,736000
MergeSort,1294,376600
MergeSort,2141,630300
MergeSort,1293,459000
MergeSort,2140,1098200
MergeSort,1292,562100
MergeSort,1291,499000
MergeSort,1290,495000
MergeSort,860,324000
MergeSort,2139,1185400
MergeSort,861,353900
MergeSort,2138,869200
MergeSort,862,470000
MergeSort,2137,635500
MergeSort,863,260400
MergeSort,1289,344700
MergeSort,2136,627100
MergeSort,864,318600
MergeSort,1288,503800
MergeSort,2135,627500
MergeSort,865,314400
MergeSort,1287,532200
MergeSort,2134,842200
MergeSort,866,306700
MergeSort,867,253100
MergeSort,868,256400
MergeSort,869,339500
MergeSort,2155,971600
MergeSort,2154,892500
MergeSort,2153,787400
MergeSort,3000,907800
MergeSort,2152,658800
MergeSort,2151,700700
MergeSort,2150,686400
MergeSort,870,268800
MergeSort,871,346900
MergeSort,872,341300
MergeSort,2149,639500
MergeSort,873,361500
MergeSort,2148,679300
MergeSort,874,267100
MergeSort,2147,696200
MergeSort,875,278000
MergeSort,1299,374100
MergeSort,2146,772600
MergeSort,876,274500
MergeSort,1298,443600
MergeSort,2145,915900
MergeSort,877,281300
MergeSort,878,284500
MergeSort,879,275300
MergeSort,2166,673500
MergeSort,2165,632500
MergeSort,2164,651900
MergeSort,2163,1087400
MergeSort,2162,642200
MergeSort,2161,911300
MergeSort,2160,855800
MergeSort,880,271400
MergeSort,881,307500
MergeSort,882,261900
MergeSort,883,301600
MergeSort,400,139000
MergeSort,884,257400
MergeSort,2159,733000
MergeSort,401,127400
MergeSort,885,312000
MergeSort,2158,704200
MergeSort,402,118700
MergeSort,886,284400
MergeSort,2157,658300
MergeSort,403,159700
MergeSort,887,330700
MergeSort,2156,631000
MergeSort,404,119700
MergeSort,888,368600
MergeSort,405,131900
MergeSort,889,352700
MergeSort,406,128400
MergeSort,407,100500
MergeSort,408,128900
MergeSort,409,124300
MergeSort,2177,1080900
MergeSort,2176,745200
MergeSort,2175,903600
MergeSort,2174,688800
MergeSort,2173,1082900
MergeSort,2172,883000
MergeSort,2171,899200
MergeSort,890,356600
MergeSort,2170,714200
MergeSort,891,323800
MergeSort,892,325600
MergeSort,893,284500
MergeSort,410,314000
MergeSort,894,271300
MergeSort,411,122400
MergeSort,895,283100
MergeSort,412,104500
MergeSort,896,317800
MergeSort,2169,634600
MergeSort,413,103300
MergeSort,897,364900
MergeSort,2168,667600
MergeSort,414,122600
MergeSort,898,381000
MergeSort,2167,857700
MergeSort,415,204600
MergeSort,899,280600
MergeSort,416,103100
MergeSort,417,103900
MergeSort,418,132200
MergeSort,419,104400
MergeSort,2180,862900
MergeSort,2188,703100
MergeSort,2187,765400
MergeSort,2186,1166900
MergeSort,2185,1110200
MergeSort,2184,1017300
MergeSort,2183,922100
MergeSort,2182,741400
MergeSort,2181,690300
MergeSort,420,146100
MergeSort,421,131100
MergeSort,422,105400
MergeSort,423,121300
MergeSort,424,133200
MergeSort,2179,862000
MergeSort,425,129100
MergeSort,2178,767000
MergeSort,426,131300
MergeSort,427,160800
MergeSort,428,104900
MergeSort,429,111900
MergeSort,2191,663500
MergeSort,2190,783000
MergeSort,2199,669500
MergeSort,2198,782800
MergeSort,2197,699100
MergeSort,2196,664400
MergeSort,2195,707400
MergeSort,2194,700000
MergeSort,2193,880000
MergeSort,2192,674500
MergeSort,430,135400
MergeSort,431,448200
MergeSort,432,133300
MergeSort,433,107300
MergeSort,434,125500
MergeSort,435,124400
MergeSort,436,226600
MergeSort,2189,626000
MergeSort,437,115000
MergeSort,438,141300
MergeSort,439,107500
MergeSort,440,141900
MergeSort,441,107900
MergeSort,442,110600
MergeSort,443,112100
MergeSort,444,115500
MergeSort,445,130200
MergeSort,446,137000
MergeSort,447,109300
MergeSort,448,136400
MergeSort,449,109000
MergeSort,450,136100
MergeSort,451,160200
MergeSort,452,139300
MergeSort,453,142700
MergeSort,454,142800
MergeSort,455,137500
MergeSort,456,124700
MergeSort,457,113600
MergeSort,458,139400
MergeSort,459,196300
MergeSort,460,115700
MergeSort,461,347500
MergeSort,462,146800
MergeSort,463,113700
MergeSort,464,136700
MergeSort,465,147800
MergeSort,466,129000
MergeSort,467,118200
MergeSort,468,135800
MergeSort,469,148600
MergeSort,470,123100
MergeSort,471,182000
MergeSort,472,146200
MergeSort,473,141700
MergeSort,474,151600
MergeSort,475,150400
MergeSort,476,122500
MergeSort,477,118700
MergeSort,478,152800
MergeSort,479,130400
MergeSort,480,137700
MergeSort,481,122300
MergeSort,482,164200
MergeSort,483,141200
MergeSort,484,143700
MergeSort,485,122800
MergeSort,486,158200
MergeSort,487,120200
MergeSort,488,154200
MergeSort,489,151800
MergeSort,490,150500
MergeSort,491,121700
MergeSort,492,160300
MergeSort,493,147000
MergeSort,494,149400
MergeSort,495,229300
MergeSort,496,149500
MergeSort,497,173200
MergeSort,498,151100
MergeSort,499,141200
MergeSort,1701,536900
MergeSort,1700,536900
MergeSort,1709,505100
MergeSort,1708,697300
MergeSort,1707,601300
MergeSort,1706,538300
MergeSort,1705,823200
MergeSort,1704,1159400
MergeSort,1703,476700
MergeSort,1702,518500
MergeSort,1712,578900
MergeSort,1711,695000
MergeSort,1710,743000
MergeSort,1719,694500
MergeSort,1718,645800
MergeSort,1717,634700
MergeSort,1716,3856700
MergeSort,1715,593200
MergeSort,1714,736600
MergeSort,1713,696400
MergeSort,1723,748900
MergeSort,1722,696900
MergeSort,1721,685500
MergeSort,1720,606700
MergeSort,1729,914700
MergeSort,1728,517200
MergeSort,1727,727100
MergeSort,1726,830700
MergeSort,1725,709300
MergeSort,1724,715400
MergeSort,1734,944000
MergeSort,1733,566500
MergeSort,1732,896000
MergeSort,1731,554600
MergeSort,1730,725600
MergeSort,1739,737200
MergeSort,1738,620200
MergeSort,1737,619200
MergeSort,1736,634300
MergeSort,1735,614400
MergeSort,1745,805600
MergeSort,1744,494000
MergeSort,1743,497300
MergeSort,1742,815200
MergeSort,1741,630100
MergeSort,1740,688400
MergeSort,1749,531000
MergeSort,1748,632200
MergeSort,1747,620500
MergeSort,1746,832500
MergeSort,1756,567200
MergeSort,2603,964600
MergeSort,1755,612100
MergeSort,2602,1145000
MergeSort,1754,544100
MergeSort,2601,1164700
MergeSort,1753,499500
MergeSort,2600,1186600
MergeSort,1752,696500
MergeSort,1751,537400
MergeSort,1750,501800
MergeSort,2609,786900
MergeSort,2608,778500
MergeSort,2607,980100
MergeSort,1759,500400
MergeSort,2606,951500
MergeSort,1758,554500
MergeSort,2605,794300
MergeSort,1757,584900
MergeSort,2604,840000
MergeSort,1770,492800
MergeSort,1767,809700
MergeSort,2614,911000
MergeSort,1766,567600
MergeSort,2613,794900
MergeSort,1765,715700
MergeSort,2612,1486400
MergeSort,1764,552100
MergeSort,2611,756600
MergeSort,1763,590700
MergeSort,2610,850000
MergeSort,1762,600400
